24 40,

-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,243,243,243,243,243,243,-1,-1,-1,243,243,-1,-1,-1,-1,-1,-1,243,243,-1,-1,-1,243,243,243,243,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,243,243,243,243,243,243,-1,-1,-1,243,243,243,-1,-1,-1,-1,-1,243,243,-1,-1,-1,243,243,243,243,243,243,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,243,243,-1,-1,-1,-1,-1,-1,-1,243,243,243,243,-1,-1,-1,-1,243,243,-1,-1,-1,243,243,-1,-1,243,243,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,243,243,-1,-1,-1,-1,-1,-1,-1,243,243,243,243,243,-1,-1,-1,243,243,-1,-1,-1,243,243,-1,-1,-1,243,243,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,243,243,243,243,243,243,-1,-1,-1,243,243,-1,243,243,243,-1,-1,243,243,-1,-1,-1,243,243,-1,-1,-1,243,243,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,243,243,243,243,243,243,-1,-1,-1,243,243,-1,-1,243,243,243,-1,243,243,-1,-1,-1,243,243,-1,-1,-1,243,243,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,243,243,-1,-1,-1,-1,-1,-1,-1,243,243,-1,-1,-1,243,243,243,243,243,-1,-1,-1,243,243,-1,-1,-1,243,243,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,243,243,-1,-1,-1,-1,-1,-1,-1,243,243,-1,-1,-1,-1,243,243,243,243,-1,-1,-1,243,243,-1,-1,243,243,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,243,243,243,243,243,243,-1,-1,-1,243,243,-1,-1,-1,-1,-1,243,243,243,-1,-1,-1,243,243,243,243,243,243,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,243,243,243,243,243,243,-1,-1,-1,243,243,-1,-1,-1,-1,-1,-1,243,243,-1,-1,-1,243,243,243,243,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
