26 40,

-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,193,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,289,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,193,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,289,293,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,193,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,193,194,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,243,194,194,194,194,194,194,197,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,217,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,289,290,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,-1,-1,-1,-1,-1,-1,-1,-1,193,197,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,-1,-1,-1,-1,-1,-1,-1,-1,217,245,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,235,-1,-1,-1,-1,-1,-1,-1,-1,217,245,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
-1,-1,-1,-1,193,194,194,194,194,194,194,194,194,194,194,194,194,194,194,243,245,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
-1,-1,-1,-1,217,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
-1,-1,-1,-1,217,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
-1,-1,-1,-1,217,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
-1,-1,-1,-1,217,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
-1,-1,-1,-1,217,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,245,-1,-1,-1,-1
