24 40,

243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,217,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,290,290,290,290,290,290,290,290,290,290,290,293,-1,-1,-1,217,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,245,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,217,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,243,194,194,194,194,194,194,194,194,194,197,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,245,-1,-1,-1,194,194,194,194,194,194,194,194,194,194,194,194,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,245,-1,-1,-1,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,243,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,245,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,217,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,243,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,245,-1,-1,-1,-1,-1,-1
